Red_X,Red_Y,Black_X,Black_Y,Deviation_X
561.0,914.0,585.0,914.0,24.0
562.0,915.0,585.0,915.0,23.0
563.0,916.0,585.0,916.0,22.0
564.0,917.0,584.0,917.0,20.0
565.0,918.0,584.0,918.0,19.0
565.0,919.0,584.0,919.0,19.0
565.0,920.0,584.0,920.0,19.0
566.0,921.0,584.0,921.0,18.0
566.0,922.0,584.0,922.0,18.0
567.0,923.0,584.0,923.0,17.0
568.0,924.0,584.0,924.0,16.0
570.0,925.0,584.0,925.0,14.0
571.0,926.0,584.0,926.0,13.0
573.0,927.0,584.0,927.0,11.0
574.0,928.0,584.0,928.0,10.0
575.0,929.0,584.0,929.0,9.0
576.0,930.0,584.0,930.0,8.0
577.0,931.0,584.0,931.0,7.0
578.0,932.0,584.0,932.0,6.0
579.0,933.0,584.0,933.0,5.0
580.0,934.0,584.0,934.0,4.0
581.0,935.0,584.0,935.0,3.0
581.0,936.0,584.0,936.0,3.0
581.0,937.0,584.0,937.0,3.0
581.0,938.0,584.0,938.0,3.0
582.0,939.0,584.0,939.0,2.0
582.0,940.0,584.0,940.0,2.0
582.0,941.0,584.0,941.0,2.0
583.0,942.0,584.0,942.0,1.0
584.0,943.0,584.0,943.0,0.0
584.0,944.0,584.0,944.0,0.0
585.0,945.0,583.0,945.0,2.0
586.0,946.0,583.0,946.0,3.0
586.0,947.0,583.0,947.0,3.0
586.0,948.0,583.0,948.0,3.0
586.0,949.0,583.0,949.0,3.0
587.0,950.0,583.0,950.0,4.0
587.0,951.0,583.0,951.0,4.0
587.0,952.0,583.0,952.0,4.0
588.0,953.0,583.0,953.0,5.0
589.0,954.0,583.0,954.0,6.0
589.0,955.0,583.0,955.0,6.0
589.0,956.0,583.0,956.0,6.0
589.0,957.0,583.0,957.0,6.0
589.0,958.0,583.0,958.0,6.0
589.0,959.0,583.0,959.0,6.0
589.0,960.0,583.0,960.0,6.0
589.0,961.0,583.0,961.0,6.0
589.0,962.0,583.0,962.0,6.0
589.0,963.0,583.0,963.0,6.0
589.0,964.0,584.0,964.0,5.0
590.0,965.0,584.0,965.0,6.0
